word	book	chapter	verse	scroll_name	stem	verbal_tense	consonant_rep	language
935	Genesis	2	14	MT	qal	ptca	HLK	Hebrew
1321	Genesis	3	8	MT	hit	ptca	MTHLK	Hebrew
1449	Genesis	3	14	MT	qal	impf	TLK	Hebrew
2424	Genesis	5	22	MT	hit	wayq	JTHLK	Hebrew
2455	Genesis	5	24	MT	hit	wayq	JTHLK	Hebrew
2781	Genesis	6	9	MT	hit	perf	HTHLK	Hebrew
3407	Genesis	7	18	MT	qal	wayq	TLK	Hebrew
3598	Genesis	8	3	MT	qal	infa	HLWK	Hebrew
3634	Genesis	8	5	MT	qal	infa	HLWK	Hebrew
4451	Genesis	9	23	MT	qal	wayq	JLKW	Hebrew
5460	Genesis	11	31	MT	qal	infc	LKT	Hebrew
5489	Genesis	12	1	MT	qal	impv	LK	Hebrew
5532	Genesis	12	4	MT	qal	wayq	JLK	Hebrew
5540	Genesis	12	4	MT	qal	wayq	JLK	Hebrew
5583	Genesis	12	5	MT	qal	infc	LKT	Hebrew
5668	Genesis	12	9	MT	qal	infa	HLWK	Hebrew
5849	Genesis	12	19	MT	qal	impv	LK	Hebrew
5898	Genesis	13	3	MT	qal	wayq	JLK	Hebrew
5944	Genesis	13	5	MT	qal	ptca	HLK	Hebrew
6181	Genesis	13	17	MT	hit	impv	HTHLK	Hebrew
6423	Genesis	14	11	MT	qal	wayq	JLKW	Hebrew
6435	Genesis	14	12	MT	qal	wayq	JLKW	Hebrew
6661	Genesis	14	24	MT	qal	perf	HLKW	Hebrew
6704	Genesis	15	2	MT	qal	ptca	HWLK	Hebrew
7189	Genesis	16	8	MT	qal	impf	TLKJ	Hebrew
7344	Genesis	17	1	MT	hit	impv	HTHLK	Hebrew
8088	Genesis	18	16	MT	qal	ptca	HLK	Hebrew
8185	Genesis	18	22	MT	qal	wayq	JLKW	Hebrew
8410	Genesis	18	33	MT	qal	wayq	JLK	Hebrew
8468	Genesis	19	2	MT	qal	perf	HLKTM	Hebrew
9112	Genesis	19	32	MT	qal	impv	LKH	Hebrew
9851	Genesis	21	14	MT	qal	wayq	TLK	Hebrew
9875	Genesis	21	16	MT	qal	wayq	TLK	Hebrew
9963	Genesis	21	19	MT	qal	wayq	TLK	Hebrew
10254	Genesis	22	2	MT	qal	impv	LK	Hebrew
10299	Genesis	22	3	MT	qal	wayq	JLK	Hebrew
10341	Genesis	22	5	MT	qal	impf	NLKH	Hebrew
10373	Genesis	22	6	MT	qal	wayq	JLKW	Hebrew
10415	Genesis	22	8	MT	qal	wayq	JLKW	Hebrew
10531	Genesis	22	13	MT	qal	wayq	JLK	Hebrew
10642	Genesis	22	19	MT	qal	wayq	JLKW	Hebrew
11173	Genesis	24	4	MT	qal	impf	TLK	Hebrew
11192	Genesis	24	5	MT	qal	infc	LKT	Hebrew
11272	Genesis	24	8	MT	qal	infc	LKT	Hebrew
11313	Genesis	24	10	MT	qal	wayq	JLK	Hebrew
11323	Genesis	24	10	MT	qal	wayq	JLK	Hebrew
11851	Genesis	24	38	MT	qal	impf	TLK	Hebrew
11866	Genesis	24	39	MT	qal	impf	TLK	Hebrew
11875	Genesis	24	40	MT	hit	perf	HTHLKTJ	Hebrew
11933	Genesis	24	42	MT	qal	ptca	HLK	Hebrew
12130	Genesis	24	51	MT	qal	impv	LK	Hebrew
12213	Genesis	24	55	MT	qal	impf	TLK	Hebrew
12226	Genesis	24	56	MT	qal	impf	>LKH	Hebrew
12247	Genesis	24	58	MT	qal	impf	TLKJ	Hebrew
12255	Genesis	24	58	MT	qal	impf	>LK	Hebrew
12301	Genesis	24	61	MT	qal	wayq	TLKNH	Hebrew
12312	Genesis	24	61	MT	qal	wayq	JLK	Hebrew
12373	Genesis	24	65	MT	qal	ptca	HLK	Hebrew
12774	Genesis	25	22	MT	qal	wayq	TLK	Hebrew
12930	Genesis	25	32	MT	qal	ptca	HWLK	Hebrew
12971	Genesis	25	34	MT	qal	wayq	JLK	Hebrew
12997	Genesis	26	1	MT	qal	wayq	JLK	Hebrew
13239	Genesis	26	13	MT	qal	wayq	JLK	Hebrew
13240	Genesis	26	13	MT	qal	infa	HLWK	Hebrew
13284	Genesis	26	16	MT	qal	impv	LK	Hebrew
13292	Genesis	26	17	MT	qal	wayq	JLK	Hebrew
13467	Genesis	26	26	MT	qal	perf	HLK	Hebrew
13559	Genesis	26	31	MT	qal	wayq	JLKW	Hebrew
13715	Genesis	27	5	MT	qal	wayq	JLK	Hebrew
13770	Genesis	27	9	MT	qal	impv	LK	Hebrew
13849	Genesis	27	13	MT	qal	impv	LK	Hebrew
13853	Genesis	27	14	MT	qal	wayq	JLK	Hebrew
14520	Genesis	28	2	MT	qal	impv	LK	Hebrew
14579	Genesis	28	5	MT	qal	wayq	JLK	Hebrew
14636	Genesis	28	7	MT	qal	wayq	JLK	Hebrew
14651	Genesis	28	9	MT	qal	wayq	JLK	Hebrew
14677	Genesis	28	10	MT	qal	wayq	JLK	Hebrew
14788	Genesis	28	15	MT	qal	impf	TLK	Hebrew
14907	Genesis	28	20	MT	qal	ptca	HWLK	Hebrew
14955	Genesis	29	1	MT	qal	wayq	JLK	Hebrew
15082	Genesis	29	7	MT	qal	impv	LKW	Hebrew
15777	Genesis	30	14	MT	qal	wayq	JLK	Hebrew
15983	Genesis	30	25	MT	qal	impf	>LKH	Hebrew
16000	Genesis	30	26	MT	qal	impf	>LKH	Hebrew
16715	Genesis	31	19	MT	qal	perf	HLK	Hebrew
16923	Genesis	31	30	MT	qal	infa	HLK	Hebrew
16924	Genesis	31	30	MT	qal	perf	HLKT	Hebrew
17235	Genesis	31	44	MT	qal	impv	LKH	Hebrew
17449	Genesis	32	1	MT	qal	wayq	JLK	Hebrew
17457	Genesis	32	2	MT	qal	perf	HLK	Hebrew
17554	Genesis	32	7	MT	qal	ptca	HLK	Hebrew
17788	Genesis	32	18	MT	qal	impf	TLK	Hebrew
17827	Genesis	32	20	MT	qal	ptca	HLKJM	Hebrew
17859	Genesis	32	21	MT	qal	ptca	HLKT	Hebrew
18291	Genesis	33	12	MT	qal	impf	NLKH	Hebrew
18293	Genesis	33	12	MT	qal	impf	>LKH	Hebrew
18750	Genesis	34	17	MT	qal	perf	HLKNW	Hebrew
19121	Genesis	35	3	MT	qal	perf	HLKTJ	Hebrew
19445	Genesis	35	22	MT	qal	wayq	JLK	Hebrew
19652	Genesis	36	6	MT	qal	wayq	JLK	Hebrew
20390	Genesis	37	12	MT	qal	wayq	JLKW	Hebrew
20410	Genesis	37	13	MT	qal	impv	LKH	Hebrew
20421	Genesis	37	14	MT	qal	impv	LK	Hebrew
20482	Genesis	37	17	MT	qal	impf	NLKH	Hebrew
20485	Genesis	37	17	MT	qal	wayq	JLK	Hebrew
20522	Genesis	37	20	MT	qal	impv	LKW	Hebrew
20644	Genesis	37	25	MT	qal	ptca	HWLKJM	Hebrew
20663	Genesis	37	27	MT	qal	impv	LKW	Hebrew
21019	Genesis	38	11	MT	qal	wayq	TLK	Hebrew
21179	Genesis	38	19	MT	qal	wayq	TLK	Hebrew
23380	Genesis	41	55	MT	qal	impv	LKW	Hebrew
23740	Genesis	42	19	MT	qal	impv	LKW	Hebrew
23882	Genesis	42	26	MT	qal	wayq	JLKW	Hebrew
24020	Genesis	42	33	MT	qal	impv	LKW	Hebrew
24131	Genesis	42	38	MT	qal	impf	TLKW	Hebrew
24282	Genesis	43	8	MT	qal	impf	NLKH	Hebrew
25779	Genesis	45	17	MT	qal	impv	LKW	Hebrew
25911	Genesis	45	24	MT	qal	wayq	JLKW	Hebrew
25988	Genesis	45	28	MT	qal	impf	>LKH	Hebrew
27589	Genesis	48	15	MT	hit	perf	HTHLKW	Hebrew
28604	Genesis	50	18	MT	qal	wayq	JLKW	Hebrew
29115	Exodus	2	1	MT	qal	wayq	JLK	Hebrew
29197	Exodus	2	5	MT	qal	ptca	HLKT	Hebrew
29245	Exodus	2	7	MT	qal	impf	>LK	Hebrew
29265	Exodus	2	8	MT	qal	impv	LKJ	Hebrew
29267	Exodus	2	8	MT	qal	wayq	TLK	Hebrew
29281	Exodus	2	9	MT	hif	impv	HJLJKJ	Hebrew
29848	Exodus	3	10	MT	qal	impv	LKH	Hebrew
29870	Exodus	3	11	MT	qal	impf	>LK	Hebrew
29988	Exodus	3	16	MT	qal	impv	LK	Hebrew
30075	Exodus	3	18	MT	qal	impf	NLKH	Hebrew
30098	Exodus	3	19	MT	qal	infc	HLK	Hebrew
30138	Exodus	3	21	MT	qal	impf	TLKWN	Hebrew
30140	Exodus	3	21	MT	qal	impf	TLKW	Hebrew
30421	Exodus	4	12	MT	qal	impv	LK	Hebrew
30532	Exodus	4	18	MT	qal	wayq	JLK	Hebrew
30542	Exodus	4	18	MT	qal	impf	>LKH	Hebrew
30561	Exodus	4	18	MT	qal	impv	LK	Hebrew
30571	Exodus	4	19	MT	qal	impv	LK	Hebrew
30615	Exodus	4	21	MT	qal	infc	LKTK	Hebrew
30720	Exodus	4	27	MT	qal	impv	LK	Hebrew
30727	Exodus	4	27	MT	qal	wayq	JLK	Hebrew
30756	Exodus	4	29	MT	qal	wayq	JLK	Hebrew
30862	Exodus	5	3	MT	qal	impf	NLKH	Hebrew
30899	Exodus	5	4	MT	qal	impv	LKW	Hebrew
30951	Exodus	5	7	MT	qal	impf	JLKW	Hebrew
30980	Exodus	5	8	MT	qal	impf	NLKH	Hebrew
31021	Exodus	5	11	MT	qal	impv	LKW	Hebrew
31134	Exodus	5	17	MT	qal	impf	NLKH	Hebrew
31140	Exodus	5	18	MT	qal	impv	LKW	Hebrew
32030	Exodus	7	15	MT	qal	impv	LK	Hebrew
32866	Exodus	8	21	MT	qal	impv	LKW	Hebrew
32901	Exodus	8	23	MT	qal	impf	NLK	Hebrew
32933	Exodus	8	24	MT	qal	infc	LKT	Hebrew
33526	Exodus	9	23	MT	qal	wayq	THLK	Hebrew
33987	Exodus	10	8	MT	qal	impv	LKW	Hebrew
33996	Exodus	10	8	MT	qal	ptca	HLKJM	Hebrew
34005	Exodus	10	9	MT	qal	impf	NLK	Hebrew
34016	Exodus	10	9	MT	qal	impf	NLK	Hebrew
34042	Exodus	10	11	MT	qal	impv	LKW	Hebrew
34353	Exodus	10	24	MT	qal	impv	LKW	Hebrew
34364	Exodus	10	24	MT	qal	impf	JLK	Hebrew
34385	Exodus	10	26	MT	qal	impf	JLK	Hebrew
34424	Exodus	10	28	MT	qal	impv	LK	Hebrew
35324	Exodus	12	28	MT	qal	wayq	JLKW	Hebrew
35418	Exodus	12	31	MT	qal	impv	LKW	Hebrew
35433	Exodus	12	32	MT	qal	impv	LKW	Hebrew
36193	Exodus	13	21	MT	qal	ptca	HLK	Hebrew
36213	Exodus	13	21	MT	qal	infc	LKT	Hebrew
36599	Exodus	14	19	MT	qal	ptca	HLK	Hebrew
36605	Exodus	14	19	MT	qal	wayq	JLK	Hebrew
36658	Exodus	14	21	MT	hif	wayq	JWLK	Hebrew
36847	Exodus	14	29	MT	qal	perf	HLKW	Hebrew
37166	Exodus	15	19	MT	qal	perf	HLKW	Hebrew
37228	Exodus	15	22	MT	qal	wayq	JLKW	Hebrew
37464	Exodus	16	4	MT	qal	impf	JLK	Hebrew
38252	Exodus	17	5	MT	qal	perf	HLKT	Hebrew
38893	Exodus	18	20	MT	qal	impf	JLKW	Hebrew
39050	Exodus	18	27	MT	qal	wayq	JLK	Hebrew
39261	Exodus	19	10	MT	qal	impv	LK	Hebrew
39467	Exodus	19	19	MT	qal	ptca	HWLK	Hebrew
39564	Exodus	19	24	MT	qal	impv	LK	Hebrew
40277	Exodus	21	19	MT	hit	perf	HTHLK	Hebrew
41403	Exodus	23	23	MT	qal	impf	JLK	Hebrew
46531	Exodus	32	1	MT	qal	impf	JLKW	Hebrew
46651	Exodus	32	7	MT	qal	impv	LK	Hebrew
47007	Exodus	32	23	MT	qal	impf	JLKW	Hebrew
47232	Exodus	32	34	MT	qal	impv	LK	Hebrew
47243	Exodus	32	34	MT	qal	impf	JLK	Hebrew
47274	Exodus	33	1	MT	qal	impv	LK	Hebrew
47609	Exodus	33	14	MT	qal	impf	JLKW	Hebrew
47619	Exodus	33	15	MT	qal	ptca	HLKJM	Hebrew
47640	Exodus	33	16	MT	qal	infc	LKTK	Hebrew
47957	Exodus	34	9	MT	qal	impf	JLK	Hebrew
58165	Leviticus	11	20	MT	qal	ptca	HLK	Hebrew
58181	Leviticus	11	21	MT	qal	ptca	HLK	Hebrew
58288	Leviticus	11	27	MT	qal	ptca	HWLK	Hebrew
58296	Leviticus	11	27	MT	qal	ptca	HLKT	Hebrew
58570	Leviticus	11	42	MT	qal	ptca	HWLK	Hebrew
58575	Leviticus	11	42	MT	qal	ptca	HWLK	Hebrew
63435	Leviticus	18	3	MT	qal	impf	TLKW	Hebrew
63444	Leviticus	18	4	MT	qal	infc	LKT	Hebrew
64045	Leviticus	19	16	MT	qal	impf	TLK	Hebrew
64843	Leviticus	20	23	MT	qal	impf	TLKW	Hebrew
68184	Leviticus	26	3	MT	qal	impf	TLKW	Hebrew
68318	Leviticus	26	12	MT	hit	perf	HTHLKTJ	Hebrew
68350	Leviticus	26	13	MT	hif	wayq	>WLK	Hebrew
68491	Leviticus	26	21	MT	qal	impf	TLKW	Hebrew
68535	Leviticus	26	23	MT	qal	perf	HLKTM	Hebrew
68539	Leviticus	26	24	MT	qal	perf	HLKTJ	Hebrew
68606	Leviticus	26	27	MT	qal	perf	HLKTM	Hebrew
68611	Leviticus	26	28	MT	qal	perf	HLKTJ	Hebrew
68822	Leviticus	26	40	MT	qal	perf	HLKW	Hebrew
68828	Leviticus	26	41	MT	qal	impf	>LK	Hebrew
76675	Numbers	10	29	MT	qal	impv	LKH	Hebrew
76690	Numbers	10	30	MT	qal	impf	>LK	Hebrew
76698	Numbers	10	30	MT	qal	impf	>LK	Hebrew
76721	Numbers	10	32	MT	qal	impf	TLK	Hebrew
77738	Numbers	12	9	MT	qal	wayq	JLK	Hebrew
78213	Numbers	13	26	MT	qal	wayq	JLKW	Hebrew
78714	Numbers	14	14	MT	qal	ptca	HLK	Hebrew
79179	Numbers	14	38	MT	qal	ptca	HLKJM	Hebrew
80514	Numbers	16	25	MT	qal	wayq	JLK	Hebrew
80520	Numbers	16	25	MT	qal	wayq	JLKW	Hebrew
80962	Numbers	17	11	MT	hif	impv	HWLK	Hebrew
82898	Numbers	20	17	MT	qal	impf	NLK	Hebrew
83545	Numbers	21	22	MT	qal	impf	NLK	Hebrew
83924	Numbers	22	6	MT	qal	impv	LKH	Hebrew
83957	Numbers	22	7	MT	qal	wayq	JLKW	Hebrew
84038	Numbers	22	11	MT	qal	impv	LKH	Hebrew
84055	Numbers	22	12	MT	qal	impf	TLK	Hebrew
84076	Numbers	22	13	MT	qal	impv	LKW	Hebrew
84085	Numbers	22	13	MT	qal	infc	HLK	Hebrew
84099	Numbers	22	14	MT	qal	infc	HLK	Hebrew
84128	Numbers	22	16	MT	qal	infc	HLK	Hebrew
84141	Numbers	22	17	MT	qal	impv	LKH	Hebrew
84214	Numbers	22	20	MT	qal	impv	LK	Hebrew
84237	Numbers	22	21	MT	qal	wayq	JLK	Hebrew
84246	Numbers	22	22	MT	qal	ptca	HWLK	Hebrew
84291	Numbers	22	23	MT	qal	wayq	TLK	Hebrew
84556	Numbers	22	35	MT	qal	impv	LK	Hebrew
84571	Numbers	22	35	MT	qal	wayq	JLK	Hebrew
84613	Numbers	22	37	MT	qal	perf	HLKT	Hebrew
84644	Numbers	22	39	MT	qal	wayq	JLK	Hebrew
84735	Numbers	23	3	MT	qal	impf	>LKH	Hebrew
84749	Numbers	23	3	MT	qal	wayq	JLK	Hebrew
84814	Numbers	23	7	MT	qal	impv	LKH	Hebrew
84819	Numbers	23	7	MT	qal	impv	LKH	Hebrew
84906	Numbers	23	13	MT	qal	impv	LK	Hebrew
85142	Numbers	23	27	MT	qal	impv	LKH	Hebrew
85223	Numbers	24	1	MT	qal	perf	HLK	Hebrew
85439	Numbers	24	14	MT	qal	ptca	HWLK	Hebrew
85442	Numbers	24	14	MT	qal	impv	LKH	Hebrew
85610	Numbers	24	25	MT	qal	wayq	JLK	Hebrew
85618	Numbers	24	25	MT	qal	perf	HLK	Hebrew
90612	Numbers	32	39	MT	qal	wayq	JLKW	Hebrew
90644	Numbers	32	41	MT	qal	perf	HLK	Hebrew
90656	Numbers	32	42	MT	qal	perf	HLK	Hebrew
90803	Numbers	33	8	MT	qal	wayq	JLKW	Hebrew
93188	Deuteronomy	1	19	MT	qal	wayq	NLK	Hebrew
93414	Deuteronomy	1	30	MT	qal	ptca	HLK	Hebrew
93450	Deuteronomy	1	31	MT	qal	perf	HLKTM	Hebrew
93470	Deuteronomy	1	33	MT	qal	ptca	HLK	Hebrew
93492	Deuteronomy	1	33	MT	qal	impf	TLKW	Hebrew
93862	Deuteronomy	2	7	MT	qal	infc	LKTK	Hebrew
94009	Deuteronomy	2	14	MT	qal	perf	HLKNW	Hebrew
94264	Deuteronomy	2	27	MT	qal	impf	>LK	Hebrew
95227	Deuteronomy	4	3	MT	qal	perf	HLK	Hebrew
96888	Deuteronomy	5	30	MT	qal	impv	LK	Hebrew
96950	Deuteronomy	5	33	MT	qal	impf	TLKW	Hebrew
97093	Deuteronomy	6	7	MT	qal	infc	LKTK	Hebrew
97203	Deuteronomy	6	14	MT	qal	impf	TLKWN	Hebrew
98031	Deuteronomy	8	2	MT	hif	perf	HLJKK	Hebrew
98125	Deuteronomy	8	6	MT	qal	infc	LKT	Hebrew
98269	Deuteronomy	8	15	MT	hif	ptca	MWLJKK	Hebrew
98365	Deuteronomy	8	19	MT	qal	perf	HLKT	Hebrew
99364	Deuteronomy	10	11	MT	qal	impv	LK	Hebrew
99402	Deuteronomy	10	12	MT	qal	infc	LKT	Hebrew
100007	Deuteronomy	11	19	MT	qal	infc	LKTK	Hebrew
100071	Deuteronomy	11	22	MT	qal	infc	LKT	Hebrew
100197	Deuteronomy	11	28	MT	qal	infc	LKT	Hebrew
101063	Deuteronomy	13	3	MT	qal	impf	NLKH	Hebrew
101110	Deuteronomy	13	5	MT	qal	impf	TLKW	Hebrew
101168	Deuteronomy	13	6	MT	qal	infc	LKT	Hebrew
101198	Deuteronomy	13	7	MT	qal	impf	NLKH	Hebrew
101340	Deuteronomy	13	14	MT	qal	impf	NLKH	Hebrew
101871	Deuteronomy	14	25	MT	qal	perf	HLKT	Hebrew
102627	Deuteronomy	16	7	MT	qal	perf	HLKT	Hebrew
102985	Deuteronomy	17	3	MT	qal	wayq	JLK	Hebrew
104086	Deuteronomy	19	9	MT	qal	infc	LKT	Hebrew
104411	Deuteronomy	20	4	MT	qal	ptca	HLK	Hebrew
104440	Deuteronomy	20	5	MT	qal	impf	JLK	Hebrew
104464	Deuteronomy	20	6	MT	qal	impf	JLK	Hebrew
104488	Deuteronomy	20	7	MT	qal	impf	JLK	Hebrew
104522	Deuteronomy	20	8	MT	qal	impf	JLK	Hebrew
106134	Deuteronomy	23	15	MT	hit	ptca	MTHLK	Hebrew
106376	Deuteronomy	24	2	MT	qal	perf	HLKH	Hebrew
107201	Deuteronomy	26	2	MT	qal	perf	HLKT	Hebrew
107592	Deuteronomy	26	17	MT	qal	infc	LKT	Hebrew
108253	Deuteronomy	28	9	MT	qal	perf	HLKT	Hebrew
108380	Deuteronomy	28	14	MT	qal	infc	LKT	Hebrew
108787	Deuteronomy	28	36	MT	hif	impf	JWLK	Hebrew
108878	Deuteronomy	28	41	MT	qal	impf	JLKW	Hebrew
109604	Deuteronomy	29	4	MT	hif	wayq	>WLK	Hebrew
109871	Deuteronomy	29	17	MT	qal	infc	LKT	Hebrew
109911	Deuteronomy	29	18	MT	qal	impf	>LK	Hebrew
110090	Deuteronomy	29	25	MT	qal	wayq	JLKW	Hebrew
110522	Deuteronomy	30	16	MT	qal	infc	LKT	Hebrew
110664	Deuteronomy	31	1	MT	qal	wayq	JLK	Hebrew
110784	Deuteronomy	31	6	MT	qal	ptca	HLK	Hebrew
110833	Deuteronomy	31	8	MT	qal	ptca	HLK	Hebrew
111010	Deuteronomy	31	14	MT	qal	wayq	JLK	Hebrew
113089	Joshua	1	7	MT	qal	impf	TLK	Hebrew
113140	Joshua	1	9	MT	qal	impf	TLK	Hebrew
113318	Joshua	1	16	MT	qal	impf	NLK	Hebrew
113372	Joshua	2	1	MT	qal	impv	LKW	Hebrew
113381	Joshua	2	1	MT	qal	wayq	JLKW	Hebrew
113479	Joshua	2	5	MT	qal	perf	HLKW	Hebrew
113734	Joshua	2	16	MT	qal	impv	LKW	Hebrew
113751	Joshua	2	16	MT	qal	impf	TLKW	Hebrew
113858	Joshua	2	21	MT	qal	wayq	JLKW	Hebrew
113869	Joshua	2	22	MT	qal	wayq	JLKW	Hebrew
114009	Joshua	3	3	MT	qal	perf	HLKTM	Hebrew
114033	Joshua	3	4	MT	qal	impf	TLKW	Hebrew
114084	Joshua	3	6	MT	qal	wayq	JLKW	Hebrew
114807	Joshua	4	18	MT	qal	wayq	JLKW	Hebrew
115083	Joshua	5	6	MT	qal	perf	HLKW	Hebrew
115291	Joshua	5	13	MT	qal	wayq	JLK	Hebrew
115543	Joshua	6	8	MT	qal	ptca	HLK	Hebrew
115548	Joshua	6	9	MT	qal	ptca	HLK	Hebrew
115559	Joshua	6	9	MT	qal	ptca	HLK	Hebrew
115563	Joshua	6	9	MT	qal	infa	HLWK	Hebrew
115642	Joshua	6	13	MT	qal	ptca	HLKJM	Hebrew
115643	Joshua	6	13	MT	qal	infa	HLWK	Hebrew
115652	Joshua	6	13	MT	qal	ptca	HLK	Hebrew
115658	Joshua	6	13	MT	qal	ptca	HLK	Hebrew
115662	Joshua	6	13	MT	qal	infa	HWLK	Hebrew
117003	Joshua	8	9	MT	qal	wayq	JLKW	Hebrew
117130	Joshua	8	13	MT	qal	wayq	JLK	Hebrew
117740	Joshua	8	35	MT	qal	ptca	HLK	Hebrew
117821	Joshua	9	4	MT	qal	wayq	JLKW	Hebrew
117857	Joshua	9	6	MT	qal	wayq	JLKW	Hebrew
117983	Joshua	9	11	MT	qal	impv	LKW	Hebrew
118007	Joshua	9	12	MT	qal	infc	LKT	Hebrew
118926	Joshua	10	24	MT	qal	perf	HLKW>	Hebrew
121249	Joshua	14	10	MT	qal	perf	HLK	Hebrew
122298	Joshua	16	8	MT	qal	impf	JLK	Hebrew
122555	Joshua	17	7	MT	qal	perf	HLK	Hebrew
122917	Joshua	18	4	MT	hit	impf	JTHLKW	Hebrew
123011	Joshua	18	8	MT	qal	wayq	JLKW	Hebrew
123017	Joshua	18	8	MT	qal	ptca	HLKJM	Hebrew
123025	Joshua	18	8	MT	qal	impv	LKW	Hebrew
123027	Joshua	18	8	MT	hit	impv	HTHLKW	Hebrew
123048	Joshua	18	9	MT	qal	wayq	JLKW	Hebrew
125307	Joshua	22	4	MT	qal	impv	LKW	Hebrew
125349	Joshua	22	5	MT	qal	infc	LKT	Hebrew
125377	Joshua	22	6	MT	qal	wayq	JLKW	Hebrew
125452	Joshua	22	9	MT	qal	wayq	JLKW	Hebrew
125474	Joshua	22	9	MT	qal	infc	LKT	Hebrew
126516	Joshua	23	14	MT	qal	ptca	HWLK	Hebrew
126610	Joshua	23	16	MT	qal	perf	HLKTM	Hebrew
126704	Joshua	24	3	MT	hif	wayq	>WLK	Hebrew
127100	Joshua	24	17	MT	qal	perf	HLKNW	Hebrew
127507	Judges	1	3	MT	qal	perf	HLKTJ	Hebrew
127514	Judges	1	3	MT	qal	wayq	JLK	Hebrew
127641	Judges	1	10	MT	qal	wayq	JLK	Hebrew
127667	Judges	1	11	MT	qal	wayq	JLK	Hebrew
127786	Judges	1	16	MT	qal	wayq	JLK	Hebrew
127793	Judges	1	17	MT	qal	wayq	JLK	Hebrew
127969	Judges	1	26	MT	qal	wayq	JLK	Hebrew
128325	Judges	2	6	MT	qal	wayq	JLKW	Hebrew
128452	Judges	2	12	MT	qal	wayq	JLKW	Hebrew
128565	Judges	2	17	MT	qal	perf	HLKW	Hebrew
128617	Judges	2	19	MT	qal	infc	LKT	Hebrew
128691	Judges	2	22	MT	qal	infc	LKT	Hebrew
128984	Judges	3	13	MT	qal	wayq	JLK	Hebrew
129504	Judges	4	6	MT	qal	impv	LK	Hebrew
129549	Judges	4	8	MT	qal	impf	TLKJ	Hebrew
129552	Judges	4	8	MT	qal	perf	HLKTJ	Hebrew
129556	Judges	4	8	MT	qal	impf	TLKJ	Hebrew
129559	Judges	4	8	MT	qal	impf	>LK	Hebrew
129562	Judges	4	9	MT	qal	infa	HLK	Hebrew
129563	Judges	4	9	MT	qal	impf	>LK	Hebrew
129575	Judges	4	9	MT	qal	ptca	HWLK	Hebrew
129588	Judges	4	9	MT	qal	wayq	TLK	Hebrew
129903	Judges	4	22	MT	qal	impv	LK	Hebrew
129942	Judges	4	24	MT	qal	wayq	TLK	Hebrew
129946	Judges	4	24	MT	qal	infa	HLWK	Hebrew
130040	Judges	5	6	MT	qal	ptca	HLKJ	Hebrew
130042	Judges	5	6	MT	qal	impf	JLKW	Hebrew
130093	Judges	5	10	MT	qal	ptca	HLKJ	Hebrew
130719	Judges	6	14	MT	qal	impv	LK	Hebrew
130910	Judges	6	21	MT	qal	perf	HLK	Hebrew
131513	Judges	7	4	MT	qal	impf	JLK	Hebrew
131516	Judges	7	4	MT	qal	impf	JLK	Hebrew
131525	Judges	7	4	MT	qal	impf	JLK	Hebrew
131529	Judges	7	4	MT	qal	impf	JLK	Hebrew
131615	Judges	7	7	MT	qal	impf	JLKW	Hebrew
132158	Judges	8	1	MT	qal	perf	HLKT	Hebrew
132764	Judges	8	29	MT	qal	wayq	JLK	Hebrew
132874	Judges	9	1	MT	qal	wayq	JLK	Hebrew
132966	Judges	9	4	MT	qal	wayq	JLKW	Hebrew
133003	Judges	9	6	MT	qal	wayq	JLKW	Hebrew
133021	Judges	9	7	MT	qal	wayq	JLK	Hebrew
133044	Judges	9	8	MT	qal	infa	HLWK	Hebrew
133045	Judges	9	8	MT	qal	perf	HLKW	Hebrew
133075	Judges	9	9	MT	qal	perf	HLKTJ	Hebrew
133088	Judges	9	10	MT	qal	impv	LKJ	Hebrew
133107	Judges	9	11	MT	qal	perf	HLKTJ	Hebrew
133120	Judges	9	12	MT	qal	impv	LKJ	Hebrew
133139	Judges	9	13	MT	qal	perf	HLKTJ	Hebrew
133153	Judges	9	14	MT	qal	impv	LK	Hebrew
133326	Judges	9	21	MT	qal	wayq	JLK	Hebrew
133927	Judges	9	49	MT	qal	wayq	JLKW	Hebrew
133957	Judges	9	50	MT	qal	wayq	JLK	Hebrew
134064	Judges	9	55	MT	qal	wayq	JLKW	Hebrew
134376	Judges	10	14	MT	qal	impv	LKW	Hebrew
134561	Judges	11	5	MT	qal	wayq	JLKW	Hebrew
134575	Judges	11	6	MT	qal	impv	LKH	Hebrew
134622	Judges	11	8	MT	qal	perf	HLKT	Hebrew
134681	Judges	11	11	MT	qal	wayq	JLK	Hebrew
134797	Judges	11	16	MT	qal	wayq	JLK	Hebrew
134841	Judges	11	18	MT	qal	wayq	JLK	Hebrew
135307	Judges	11	37	MT	qal	impf	>LKH	Hebrew
135322	Judges	11	38	MT	qal	impv	LKJ	Hebrew
135329	Judges	11	38	MT	qal	wayq	TLK	Hebrew
135370	Judges	11	40	MT	qal	impf	TLKNH	Hebrew
135408	Judges	12	1	MT	qal	infc	LKT	Hebrew
135950	Judges	13	11	MT	qal	wayq	JLK	Hebrew
136296	Judges	14	3	MT	qal	ptca	HWLK	Hebrew
136431	Judges	14	9	MT	qal	wayq	JLK	Hebrew
136432	Judges	14	9	MT	qal	infa	HLWK	Hebrew
136436	Judges	14	9	MT	qal	wayq	JLK	Hebrew
136808	Judges	15	4	MT	qal	wayq	JLK	Hebrew
