book_nr,book_name,chapter_nr,chapter_genre,verse_nr,verse_genre,verse_language
1,Genesis,24,prose,7,prose,Hebrew
1,Genesis,24,prose,8,prose,Hebrew
1,Genesis,24,prose,9,prose,Hebrew
1,Genesis,24,prose,10,prose,Hebrew
1,Genesis,24,prose,11,prose,Hebrew
1,Genesis,24,prose,12,prose,Hebrew
1,Genesis,24,prose,13,prose,Hebrew
1,Genesis,24,prose,14,prose,Hebrew
1,Genesis,24,prose,15,prose,Hebrew
1,Genesis,24,prose,16,prose,Hebrew
1,Genesis,24,prose,17,prose,Hebrew
1,Genesis,24,prose,18,prose,Hebrew
1,Genesis,24,prose,19,prose,Hebrew
1,Genesis,24,prose,20,prose,Hebrew
1,Genesis,24,prose,21,prose,Hebrew
1,Genesis,24,prose,22,prose,Hebrew
1,Genesis,24,prose,23,prose,Hebrew
1,Genesis,24,prose,24,prose,Hebrew
1,Genesis,24,prose,25,prose,Hebrew
1,Genesis,24,prose,26,prose,Hebrew
1,Genesis,24,prose,27,prose,Hebrew
1,Genesis,24,prose,28,prose,Hebrew
1,Genesis,24,prose,29,prose,Hebrew
1,Genesis,24,prose,30,prose,Hebrew
1,Genesis,24,prose,31,prose,Hebrew
1,Genesis,24,prose,32,prose,Hebrew
1,Genesis,24,prose,33,prose,Hebrew
1,Genesis,24,prose,34,prose,Hebrew
1,Genesis,24,prose,35,prose,Hebrew
1,Genesis,24,prose,36,prose,Hebrew
1,Genesis,24,prose,37,prose,Hebrew
1,Genesis,24,prose,38,prose,Hebrew
1,Genesis,24,prose,39,prose,Hebrew
1,Genesis,24,prose,40,prose,Hebrew
1,Genesis,24,prose,41,prose,Hebrew
1,Genesis,24,prose,42,prose,Hebrew
1,Genesis,24,prose,43,prose,Hebrew
1,Genesis,24,prose,44,prose,Hebrew
1,Genesis,24,prose,45,prose,Hebrew
1,Genesis,24,prose,46,prose,Hebrew
1,Genesis,24,prose,47,prose,Hebrew
1,Genesis,24,prose,48,prose,Hebrew
1,Genesis,24,prose,49,prose,Hebrew
1,Genesis,24,prose,50,prose,Hebrew
1,Genesis,24,prose,51,prose,Hebrew
1,Genesis,24,prose,52,prose,Hebrew
1,Genesis,24,prose,53,prose,Hebrew
1,Genesis,24,prose,54,prose,Hebrew
1,Genesis,24,prose,55,prose,Hebrew
1,Genesis,24,prose,56,prose,Hebrew
1,Genesis,24,prose,57,prose,Hebrew
1,Genesis,24,prose,58,prose,Hebrew
1,Genesis,24,prose,59,prose,Hebrew
1,Genesis,24,prose,60,prose,Hebrew
1,Genesis,24,prose,61,prose,Hebrew
1,Genesis,24,prose,62,prose,Hebrew
1,Genesis,24,prose,63,prose,Hebrew
1,Genesis,24,prose,64,prose,Hebrew
1,Genesis,24,prose,65,prose,Hebrew
1,Genesis,24,prose,66,prose,Hebrew
1,Genesis,24,prose,67,prose,Hebrew
1,Genesis,25,mixed,1,list,Hebrew
1,Genesis,25,mixed,2,list,Hebrew
1,Genesis,25,mixed,3,list,Hebrew
1,Genesis,25,mixed,4,list,Hebrew
1,Genesis,25,mixed,5,list,Hebrew
1,Genesis,25,mixed,6,prose,Hebrew
1,Genesis,25,mixed,7,prose,Hebrew
1,Genesis,25,mixed,8,prose,Hebrew
1,Genesis,25,mixed,9,prose,Hebrew
1,Genesis,25,mixed,10,prose,Hebrew
1,Genesis,25,mixed,11,prose,Hebrew
1,Genesis,25,mixed,12,list,Hebrew
1,Genesis,25,mixed,13,list,Hebrew
1,Genesis,25,mixed,14,list,Hebrew
1,Genesis,25,mixed,15,list,Hebrew
1,Genesis,25,mixed,16,list,Hebrew
1,Genesis,25,mixed,17,prose,Hebrew
1,Genesis,25,mixed,18,prose,Hebrew
1,Genesis,25,mixed,19,prose,Hebrew
1,Genesis,25,mixed,20,prose,Hebrew
1,Genesis,25,mixed,21,prose,Hebrew
1,Genesis,25,mixed,22,prose,Hebrew
1,Genesis,25,mixed,23,prose,Hebrew
1,Genesis,25,mixed,24,prose,Hebrew
1,Genesis,25,mixed,25,prose,Hebrew
1,Genesis,25,mixed,26,prose,Hebrew
1,Genesis,25,mixed,27,prose,Hebrew
1,Genesis,25,mixed,28,prose,Hebrew
1,Genesis,25,mixed,29,prose,Hebrew
1,Genesis,25,mixed,30,prose,Hebrew
1,Genesis,25,mixed,31,prose,Hebrew
1,Genesis,25,mixed,32,prose,Hebrew
1,Genesis,25,mixed,33,prose,Hebrew
1,Genesis,25,mixed,34,prose,Hebrew
1,Genesis,26,prose,1,prose,Hebrew
1,Genesis,26,prose,2,prose,Hebrew
1,Genesis,26,prose,3,prose,Hebrew
1,Genesis,26,prose,4,prose,Hebrew
1,Genesis,26,prose,5,prose,Hebrew
1,Genesis,26,prose,6,prose,Hebrew
1,Genesis,26,prose,7,prose,Hebrew
1,Genesis,26,prose,8,prose,Hebrew
1,Genesis,26,prose,9,prose,Hebrew
1,Genesis,26,prose,10,prose,Hebrew
1,Genesis,26,prose,11,prose,Hebrew
1,Genesis,26,prose,12,prose,Hebrew
1,Genesis,26,prose,13,prose,Hebrew
1,Genesis,26,prose,14,prose,Hebrew
1,Genesis,26,prose,15,prose,Hebrew
1,Genesis,26,prose,16,prose,Hebrew
1,Genesis,26,prose,17,prose,Hebrew
1,Genesis,26,prose,18,prose,Hebrew
1,Genesis,26,prose,19,prose,Hebrew
1,Genesis,26,prose,20,prose,Hebrew
1,Genesis,26,prose,21,prose,Hebrew
1,Genesis,26,prose,22,prose,Hebrew
1,Genesis,26,prose,23,prose,Hebrew
1,Genesis,26,prose,24,prose,Hebrew
1,Genesis,26,prose,25,prose,Hebrew
1,Genesis,26,prose,26,prose,Hebrew
1,Genesis,26,prose,27,prose,Hebrew
1,Genesis,26,prose,28,prose,Hebrew
1,Genesis,26,prose,29,prose,Hebrew
1,Genesis,26,prose,30,prose,Hebrew
1,Genesis,26,prose,31,prose,Hebrew
1,Genesis,26,prose,32,prose,Hebrew
1,Genesis,26,prose,33,prose,Hebrew
1,Genesis,26,prose,34,prose,Hebrew
1,Genesis,26,prose,35,prose,Hebrew
1,Genesis,27,prose,1,prose,Hebrew
1,Genesis,27,prose,2,prose,Hebrew
1,Genesis,27,prose,3,prose,Hebrew
1,Genesis,27,prose,4,prose,Hebrew
1,Genesis,27,prose,5,prose,Hebrew
1,Genesis,27,prose,6,prose,Hebrew
1,Genesis,27,prose,7,prose,Hebrew
1,Genesis,27,prose,8,prose,Hebrew
1,Genesis,27,prose,9,prose,Hebrew
1,Genesis,27,prose,10,prose,Hebrew
1,Genesis,27,prose,11,prose,Hebrew
1,Genesis,27,prose,12,prose,Hebrew
1,Genesis,27,prose,13,prose,Hebrew
1,Genesis,27,prose,14,prose,Hebrew
1,Genesis,27,prose,15,prose,Hebrew
1,Genesis,27,prose,16,prose,Hebrew
1,Genesis,27,prose,17,prose,Hebrew
1,Genesis,27,prose,18,prose,Hebrew
1,Genesis,27,prose,19,prose,Hebrew
1,Genesis,27,prose,20,prose,Hebrew
1,Genesis,27,prose,21,prose,Hebrew
1,Genesis,27,prose,22,prose,Hebrew
1,Genesis,27,prose,23,prose,Hebrew
1,Genesis,27,prose,24,prose,Hebrew
1,Genesis,27,prose,25,prose,Hebrew
1,Genesis,27,prose,26,prose,Hebrew
1,Genesis,27,prose,27,prose,Hebrew
1,Genesis,27,prose,28,prose,Hebrew
1,Genesis,27,prose,29,prose,Hebrew
1,Genesis,27,prose,30,prose,Hebrew
1,Genesis,27,prose,31,prose,Hebrew
1,Genesis,27,prose,32,prose,Hebrew
1,Genesis,27,prose,33,prose,Hebrew
1,Genesis,27,prose,34,prose,Hebrew
1,Genesis,27,prose,35,prose,Hebrew
1,Genesis,27,prose,36,prose,Hebrew
1,Genesis,27,prose,37,prose,Hebrew
1,Genesis,27,prose,38,prose,Hebrew
1,Genesis,27,prose,39,prose,Hebrew
1,Genesis,27,prose,40,prose,Hebrew
1,Genesis,27,prose,41,prose,Hebrew
1,Genesis,27,prose,42,prose,Hebrew
1,Genesis,27,prose,43,prose,Hebrew
1,Genesis,27,prose,44,prose,Hebrew
1,Genesis,27,prose,45,prose,Hebrew
1,Genesis,27,prose,46,prose,Hebrew
1,Genesis,28,prose,1,prose,Hebrew
1,Genesis,28,prose,2,prose,Hebrew
1,Genesis,28,prose,3,prose,Hebrew
1,Genesis,28,prose,4,prose,Hebrew
1,Genesis,28,prose,5,prose,Hebrew
1,Genesis,28,prose,6,prose,Hebrew
1,Genesis,28,prose,7,prose,Hebrew
1,Genesis,28,prose,8,prose,Hebrew
1,Genesis,28,prose,9,prose,Hebrew
1,Genesis,28,prose,10,prose,Hebrew
1,Genesis,28,prose,11,prose,Hebrew
1,Genesis,28,prose,12,prose,Hebrew
1,Genesis,28,prose,13,prose,Hebrew
1,Genesis,28,prose,14,prose,Hebrew
1,Genesis,28,prose,15,prose,Hebrew
1,Genesis,28,prose,16,prose,Hebrew
1,Genesis,28,prose,17,prose,Hebrew
1,Genesis,28,prose,18,prose,Hebrew
1,Genesis,28,prose,19,prose,Hebrew
1,Genesis,28,prose,20,prose,Hebrew
1,Genesis,28,prose,21,prose,Hebrew
1,Genesis,28,prose,22,prose,Hebrew
1,Genesis,29,prose,1,prose,Hebrew
1,Genesis,29,prose,2,prose,Hebrew
1,Genesis,29,prose,3,prose,Hebrew
1,Genesis,29,prose,4,prose,Hebrew
1,Genesis,29,prose,5,prose,Hebrew
1,Genesis,29,prose,6,prose,Hebrew
1,Genesis,29,prose,7,prose,Hebrew
1,Genesis,29,prose,8,prose,Hebrew
1,Genesis,29,prose,9,prose,Hebrew
1,Genesis,29,prose,10,prose,Hebrew
1,Genesis,29,prose,11,prose,Hebrew
1,Genesis,29,prose,12,prose,Hebrew
1,Genesis,29,prose,13,prose,Hebrew
1,Genesis,29,prose,14,prose,Hebrew
1,Genesis,29,prose,15,prose,Hebrew
1,Genesis,29,prose,16,prose,Hebrew
1,Genesis,29,prose,17,prose,Hebrew
1,Genesis,29,prose,18,prose,Hebrew
1,Genesis,29,prose,19,prose,Hebrew
1,Genesis,29,prose,20,prose,Hebrew
1,Genesis,29,prose,21,prose,Hebrew
1,Genesis,29,prose,22,prose,Hebrew
1,Genesis,29,prose,23,prose,Hebrew
1,Genesis,29,prose,24,prose,Hebrew
1,Genesis,29,prose,25,prose,Hebrew
1,Genesis,29,prose,26,prose,Hebrew
1,Genesis,29,prose,27,prose,Hebrew
1,Genesis,29,prose,28,prose,Hebrew
1,Genesis,29,prose,29,prose,Hebrew
1,Genesis,29,prose,30,prose,Hebrew
1,Genesis,29,prose,31,prose,Hebrew
1,Genesis,29,prose,32,prose,Hebrew
1,Genesis,29,prose,33,prose,Hebrew
1,Genesis,29,prose,34,prose,Hebrew
1,Genesis,29,prose,35,prose,Hebrew
1,Genesis,30,prose,1,prose,Hebrew
1,Genesis,30,prose,2,prose,Hebrew
1,Genesis,30,prose,3,prose,Hebrew
1,Genesis,30,prose,4,prose,Hebrew
1,Genesis,30,prose,5,prose,Hebrew
1,Genesis,30,prose,6,prose,Hebrew
1,Genesis,30,prose,7,prose,Hebrew
1,Genesis,30,prose,8,prose,Hebrew
1,Genesis,30,prose,9,prose,Hebrew
1,Genesis,30,prose,10,prose,Hebrew
1,Genesis,30,prose,11,prose,Hebrew
1,Genesis,30,prose,12,prose,Hebrew
1,Genesis,30,prose,13,prose,Hebrew
1,Genesis,30,prose,14,prose,Hebrew
1,Genesis,30,prose,15,prose,Hebrew
1,Genesis,30,prose,16,prose,Hebrew
1,Genesis,30,prose,17,prose,Hebrew
1,Genesis,30,prose,18,prose,Hebrew
1,Genesis,30,prose,19,prose,Hebrew
1,Genesis,30,prose,20,prose,Hebrew
1,Genesis,30,prose,21,prose,Hebrew
1,Genesis,30,prose,22,prose,Hebrew
1,Genesis,30,prose,23,prose,Hebrew
1,Genesis,30,prose,24,prose,Hebrew
1,Genesis,30,prose,25,prose,Hebrew
1,Genesis,30,prose,26,prose,Hebrew
1,Genesis,30,prose,27,prose,Hebrew
1,Genesis,30,prose,28,prose,Hebrew
1,Genesis,30,prose,29,prose,Hebrew
1,Genesis,30,prose,30,prose,Hebrew
1,Genesis,30,prose,31,prose,Hebrew
1,Genesis,30,prose,32,prose,Hebrew
1,Genesis,30,prose,33,prose,Hebrew
1,Genesis,30,prose,34,prose,Hebrew
1,Genesis,30,prose,35,prose,Hebrew
1,Genesis,30,prose,36,prose,Hebrew
1,Genesis,30,prose,37,prose,Hebrew
1,Genesis,30,prose,38,prose,Hebrew
1,Genesis,30,prose,39,prose,Hebrew
1,Genesis,30,prose,40,prose,Hebrew
1,Genesis,30,prose,41,prose,Hebrew
1,Genesis,30,prose,42,prose,Hebrew
1,Genesis,30,prose,43,prose,Hebrew
1,Genesis,31,prose,1,prose,Hebrew
1,Genesis,31,prose,2,prose,Hebrew
1,Genesis,31,prose,3,prose,Hebrew
1,Genesis,31,prose,4,prose,Hebrew
1,Genesis,31,prose,5,prose,Hebrew
1,Genesis,31,prose,6,prose,Hebrew
1,Genesis,31,prose,7,prose,Hebrew
1,Genesis,31,prose,8,prose,Hebrew
1,Genesis,31,prose,9,prose,Hebrew
1,Genesis,31,prose,10,prose,Hebrew
1,Genesis,31,prose,11,prose,Hebrew
1,Genesis,31,prose,12,prose,Hebrew
1,Genesis,31,prose,13,prose,Hebrew
1,Genesis,31,prose,14,prose,Hebrew
1,Genesis,31,prose,15,prose,Hebrew
1,Genesis,31,prose,16,prose,Hebrew
1,Genesis,31,prose,17,prose,Hebrew
1,Genesis,31,prose,18,prose,Hebrew
1,Genesis,31,prose,19,prose,Hebrew
1,Genesis,31,prose,20,prose,Hebrew
1,Genesis,31,prose,21,prose,Hebrew
1,Genesis,31,prose,22,prose,Hebrew
1,Genesis,31,prose,23,prose,Hebrew
1,Genesis,31,prose,24,prose,Hebrew
1,Genesis,31,prose,25,prose,Hebrew
1,Genesis,31,prose,26,prose,Hebrew
1,Genesis,31,prose,27,prose,Hebrew
1,Genesis,31,prose,28,prose,Hebrew
1,Genesis,31,prose,29,prose,Hebrew
1,Genesis,31,prose,30,prose,Hebrew
1,Genesis,31,prose,31,prose,Hebrew
1,Genesis,31,prose,32,prose,Hebrew
1,Genesis,31,prose,33,prose,Hebrew
1,Genesis,31,prose,34,prose,Hebrew
1,Genesis,31,prose,35,prose,Hebrew
1,Genesis,31,prose,36,prose,Hebrew
1,Genesis,31,prose,37,prose,Hebrew
1,Genesis,31,prose,38,prose,Hebrew
1,Genesis,31,prose,39,prose,Hebrew
1,Genesis,31,prose,40,prose,Hebrew
1,Genesis,31,prose,41,prose,Hebrew
1,Genesis,31,prose,42,prose,Hebrew
1,Genesis,31,prose,43,prose,Hebrew
1,Genesis,31,prose,44,prose,Hebrew
1,Genesis,31,prose,45,prose,Hebrew
1,Genesis,31,prose,46,prose,Hebrew
1,Genesis,31,prose,47,prose,Hebrew
1,Genesis,31,prose,48,prose,Hebrew
1,Genesis,31,prose,49,prose,Hebrew
1,Genesis,31,prose,50,prose,Hebrew
1,Genesis,31,prose,51,prose,Hebrew
1,Genesis,31,prose,52,prose,Hebrew
1,Genesis,31,prose,53,prose,Hebrew
1,Genesis,31,prose,54,prose,Hebrew
1,Genesis,32,prose,1,prose,Hebrew
1,Genesis,32,prose,2,prose,Hebrew
1,Genesis,32,prose,3,prose,Hebrew
1,Genesis,32,prose,4,prose,Hebrew
1,Genesis,32,prose,5,prose,Hebrew
1,Genesis,32,prose,6,prose,Hebrew
1,Genesis,32,prose,7,prose,Hebrew
1,Genesis,32,prose,8,prose,Hebrew
1,Genesis,32,prose,9,prose,Hebrew
1,Genesis,32,prose,10,prose,Hebrew
1,Genesis,32,prose,11,prose,Hebrew
1,Genesis,32,prose,12,prose,Hebrew
1,Genesis,32,prose,13,prose,Hebrew
1,Genesis,32,prose,14,prose,Hebrew
1,Genesis,32,prose,15,prose,Hebrew
1,Genesis,32,prose,16,prose,Hebrew
1,Genesis,32,prose,17,prose,Hebrew
1,Genesis,32,prose,18,prose,Hebrew
1,Genesis,32,prose,19,prose,Hebrew
1,Genesis,32,prose,20,prose,Hebrew
1,Genesis,32,prose,21,prose,Hebrew
1,Genesis,32,prose,22,prose,Hebrew
1,Genesis,32,prose,23,prose,Hebrew
1,Genesis,32,prose,24,prose,Hebrew
1,Genesis,32,prose,25,prose,Hebrew
1,Genesis,32,prose,26,prose,Hebrew
1,Genesis,32,prose,27,prose,Hebrew
1,Genesis,32,prose,28,prose,Hebrew
1,Genesis,32,prose,29,prose,Hebrew
1,Genesis,32,prose,30,prose,Hebrew
1,Genesis,32,prose,31,prose,Hebrew
1,Genesis,32,prose,32,prose,Hebrew
1,Genesis,32,prose,33,prose,Hebrew
1,Genesis,33,prose,1,prose,Hebrew
1,Genesis,33,prose,2,prose,Hebrew
1,Genesis,33,prose,3,prose,Hebrew
1,Genesis,33,prose,4,prose,Hebrew
1,Genesis,33,prose,5,prose,Hebrew
1,Genesis,33,prose,6,prose,Hebrew
1,Genesis,33,prose,7,prose,Hebrew
1,Genesis,33,prose,8,prose,Hebrew
1,Genesis,33,prose,9,prose,Hebrew
1,Genesis,33,prose,10,prose,Hebrew
1,Genesis,33,prose,11,prose,Hebrew
1,Genesis,33,prose,12,prose,Hebrew
1,Genesis,33,prose,13,prose,Hebrew
1,Genesis,33,prose,14,prose,Hebrew
1,Genesis,33,prose,15,prose,Hebrew
1,Genesis,33,prose,16,prose,Hebrew
1,Genesis,33,prose,17,prose,Hebrew
1,Genesis,33,prose,18,prose,Hebrew
1,Genesis,33,prose,19,prose,Hebrew
1,Genesis,33,prose,20,prose,Hebrew
1,Genesis,34,prose,1,prose,Hebrew
1,Genesis,34,prose,2,prose,Hebrew
1,Genesis,34,prose,3,prose,Hebrew
1,Genesis,34,prose,4,prose,Hebrew
1,Genesis,34,prose,5,prose,Hebrew
1,Genesis,34,prose,6,prose,Hebrew
1,Genesis,34,prose,7,prose,Hebrew
1,Genesis,34,prose,8,prose,Hebrew
1,Genesis,34,prose,9,prose,Hebrew
1,Genesis,34,prose,10,prose,Hebrew
1,Genesis,34,prose,11,prose,Hebrew
1,Genesis,34,prose,12,prose,Hebrew
1,Genesis,34,prose,13,prose,Hebrew
1,Genesis,34,prose,14,prose,Hebrew
1,Genesis,34,prose,15,prose,Hebrew
1,Genesis,34,prose,16,prose,Hebrew
1,Genesis,34,prose,17,prose,Hebrew
1,Genesis,34,prose,18,prose,Hebrew
1,Genesis,34,prose,19,prose,Hebrew
1,Genesis,34,prose,20,prose,Hebrew
1,Genesis,34,prose,21,prose,Hebrew
1,Genesis,34,prose,22,prose,Hebrew
1,Genesis,34,prose,23,prose,Hebrew
1,Genesis,34,prose,24,prose,Hebrew
1,Genesis,34,prose,25,prose,Hebrew
1,Genesis,34,prose,26,prose,Hebrew
1,Genesis,34,prose,27,prose,Hebrew
1,Genesis,34,prose,28,prose,Hebrew
1,Genesis,34,prose,29,prose,Hebrew
1,Genesis,34,prose,30,prose,Hebrew
1,Genesis,34,prose,31,prose,Hebrew
1,Genesis,35,prose,1,prose,Hebrew
1,Genesis,35,prose,2,prose,Hebrew
1,Genesis,35,prose,3,prose,Hebrew
1,Genesis,35,prose,4,prose,Hebrew
1,Genesis,35,prose,5,prose,Hebrew
1,Genesis,35,prose,6,prose,Hebrew
1,Genesis,35,prose,7,prose,Hebrew
1,Genesis,35,prose,8,prose,Hebrew
1,Genesis,35,prose,9,prose,Hebrew
1,Genesis,35,prose,10,prose,Hebrew
1,Genesis,35,prose,11,prose,Hebrew
1,Genesis,35,prose,12,prose,Hebrew
1,Genesis,35,prose,13,prose,Hebrew
1,Genesis,35,prose,14,prose,Hebrew
1,Genesis,35,prose,15,prose,Hebrew
1,Genesis,35,prose,16,prose,Hebrew
1,Genesis,35,prose,17,prose,Hebrew
1,Genesis,35,prose,18,prose,Hebrew
1,Genesis,35,prose,19,prose,Hebrew
1,Genesis,35,prose,20,prose,Hebrew
1,Genesis,35,prose,21,prose,Hebrew
1,Genesis,35,prose,22,prose,Hebrew
1,Genesis,35,prose,23,prose,Hebrew
1,Genesis,35,prose,24,prose,Hebrew
1,Genesis,35,prose,25,prose,Hebrew
1,Genesis,35,prose,26,prose,Hebrew
1,Genesis,35,prose,27,prose,Hebrew
1,Genesis,35,prose,28,prose,Hebrew
1,Genesis,35,prose,29,prose,Hebrew
1,Genesis,36,list,1,list,Hebrew
1,Genesis,36,list,2,list,Hebrew
1,Genesis,36,list,3,list,Hebrew
1,Genesis,36,list,4,list,Hebrew
1,Genesis,36,list,5,list,Hebrew
1,Genesis,36,list,6,list,Hebrew
1,Genesis,36,list,7,list,Hebrew
1,Genesis,36,list,8,list,Hebrew
1,Genesis,36,list,9,list,Hebrew
1,Genesis,36,list,10,list,Hebrew
1,Genesis,36,list,11,list,Hebrew
1,Genesis,36,list,12,list,Hebrew
1,Genesis,36,list,13,list,Hebrew
1,Genesis,36,list,14,list,Hebrew
1,Genesis,36,list,15,list,Hebrew
1,Genesis,36,list,16,list,Hebrew
1,Genesis,36,list,17,list,Hebrew
1,Genesis,36,list,18,list,Hebrew
1,Genesis,36,list,19,list,Hebrew
1,Genesis,36,list,20,list,Hebrew
1,Genesis,36,list,21,list,Hebrew
1,Genesis,36,list,22,list,Hebrew
1,Genesis,36,list,23,list,Hebrew
1,Genesis,36,list,24,list,Hebrew
1,Genesis,36,list,25,list,Hebrew
1,Genesis,36,list,26,list,Hebrew
1,Genesis,36,list,27,list,Hebrew
1,Genesis,36,list,28,list,Hebrew
1,Genesis,36,list,29,list,Hebrew
1,Genesis,36,list,30,list,Hebrew
1,Genesis,36,list,31,list,Hebrew
1,Genesis,36,list,32,list,Hebrew
1,Genesis,36,list,33,list,Hebrew
1,Genesis,36,list,34,list,Hebrew
1,Genesis,36,list,35,list,Hebrew
1,Genesis,36,list,36,list,Hebrew
1,Genesis,36,list,37,list,Hebrew
1,Genesis,36,list,38,list,Hebrew
1,Genesis,36,list,39,list,Hebrew
1,Genesis,36,list,40,list,Hebrew
1,Genesis,36,list,41,list,Hebrew
1,Genesis,36,list,42,list,Hebrew
1,Genesis,36,list,43,list,Hebrew
1,Genesis,37,prose,1,prose,Hebrew
1,Genesis,37,prose,2,prose,Hebrew
1,Genesis,37,prose,3,prose,Hebrew
1,Genesis,37,prose,4,prose,Hebrew
1,Genesis,37,prose,5,prose,Hebrew
1,Genesis,37,prose,6,prose,Hebrew
1,Genesis,37,prose,7,prose,Hebrew
1,Genesis,37,prose,8,prose,Hebrew
1,Genesis,37,prose,9,prose,Hebrew
1,Genesis,37,prose,10,prose,Hebrew
1,Genesis,37,prose,11,prose,Hebrew
1,Genesis,37,prose,12,prose,Hebrew
1,Genesis,37,prose,13,prose,Hebrew
1,Genesis,37,prose,14,prose,Hebrew
1,Genesis,37,prose,15,prose,Hebrew
1,Genesis,37,prose,16,prose,Hebrew
1,Genesis,37,prose,17,prose,Hebrew
1,Genesis,37,prose,18,prose,Hebrew
1,Genesis,37,prose,19,prose,Hebrew
1,Genesis,37,prose,20,prose,Hebrew
1,Genesis,37,prose,21,prose,Hebrew
1,Genesis,37,prose,22,prose,Hebrew
1,Genesis,37,prose,23,prose,Hebrew
1,Genesis,37,prose,24,prose,Hebrew
1,Genesis,37,prose,25,prose,Hebrew
1,Genesis,37,prose,26,prose,Hebrew
1,Genesis,37,prose,27,prose,Hebrew
1,Genesis,37,prose,28,prose,Hebrew
1,Genesis,37,prose,29,prose,Hebrew
1,Genesis,37,prose,30,prose,Hebrew
1,Genesis,37,prose,31,prose,Hebrew
1,Genesis,37,prose,32,prose,Hebrew
1,Genesis,37,prose,33,prose,Hebrew
1,Genesis,37,prose,34,prose,Hebrew
1,Genesis,37,prose,35,prose,Hebrew
1,Genesis,37,prose,36,prose,Hebrew
1,Genesis,38,prose,1,prose,Hebrew
1,Genesis,38,prose,2,prose,Hebrew
1,Genesis,38,prose,3,prose,Hebrew
1,Genesis,38,prose,4,prose,Hebrew
1,Genesis,38,prose,5,prose,Hebrew
1,Genesis,38,prose,6,prose,Hebrew
1,Genesis,38,prose,7,prose,Hebrew
1,Genesis,38,prose,8,prose,Hebrew
1,Genesis,38,prose,9,prose,Hebrew
1,Genesis,38,prose,10,prose,Hebrew
1,Genesis,38,prose,11,prose,Hebrew
1,Genesis,38,prose,12,prose,Hebrew
1,Genesis,38,prose,13,prose,Hebrew
1,Genesis,38,prose,14,prose,Hebrew
1,Genesis,38,prose,15,prose,Hebrew
1,Genesis,38,prose,16,prose,Hebrew
1,Genesis,38,prose,17,prose,Hebrew
1,Genesis,38,prose,18,prose,Hebrew
1,Genesis,38,prose,19,prose,Hebrew
1,Genesis,38,prose,20,prose,Hebrew
1,Genesis,38,prose,21,prose,Hebrew
1,Genesis,38,prose,22,prose,Hebrew
1,Genesis,38,prose,23,prose,Hebrew
1,Genesis,38,prose,24,prose,Hebrew
1,Genesis,38,prose,25,prose,Hebrew
1,Genesis,38,prose,26,prose,Hebrew
1,Genesis,38,prose,27,prose,Hebrew
1,Genesis,38,prose,28,prose,Hebrew
1,Genesis,38,prose,29,prose,Hebrew
1,Genesis,38,prose,30,prose,Hebrew
1,Genesis,39,prose,1,prose,Hebrew
1,Genesis,39,prose,2,prose,Hebrew
1,Genesis,39,prose,3,prose,Hebrew
1,Genesis,39,prose,4,prose,Hebrew
1,Genesis,39,prose,5,prose,Hebrew
1,Genesis,39,prose,6,prose,Hebrew
1,Genesis,39,prose,7,prose,Hebrew
1,Genesis,39,prose,8,prose,Hebrew
1,Genesis,39,prose,9,prose,Hebrew
1,Genesis,39,prose,10,prose,Hebrew
1,Genesis,39,prose,11,prose,Hebrew
1,Genesis,39,prose,12,prose,Hebrew
1,Genesis,39,prose,13,prose,Hebrew
1,Genesis,39,prose,14,prose,Hebrew
1,Genesis,39,prose,15,prose,Hebrew
1,Genesis,39,prose,16,prose,Hebrew
1,Genesis,39,prose,17,prose,Hebrew
1,Genesis,39,prose,18,prose,Hebrew
1,Genesis,39,prose,19,prose,Hebrew
1,Genesis,39,prose,20,prose,Hebrew
1,Genesis,39,prose,21,prose,Hebrew
1,Genesis,39,prose,22,prose,Hebrew
1,Genesis,39,prose,23,prose,Hebrew
1,Genesis,40,prose,1,prose,Hebrew
1,Genesis,40,prose,2,prose,Hebrew
1,Genesis,40,prose,3,prose,Hebrew
1,Genesis,40,prose,4,prose,Hebrew
1,Genesis,40,prose,5,prose,Hebrew
1,Genesis,40,prose,6,prose,Hebrew
1,Genesis,40,prose,7,prose,Hebrew
1,Genesis,40,prose,8,prose,Hebrew
1,Genesis,40,prose,9,prose,Hebrew
1,Genesis,40,prose,10,prose,Hebrew
1,Genesis,40,prose,11,prose,Hebrew
1,Genesis,40,prose,12,prose,Hebrew
1,Genesis,40,prose,13,prose,Hebrew
1,Genesis,40,prose,14,prose,Hebrew
1,Genesis,40,prose,15,prose,Hebrew
1,Genesis,40,prose,16,prose,Hebrew
1,Genesis,40,prose,17,prose,Hebrew
1,Genesis,40,prose,18,prose,Hebrew
1,Genesis,40,prose,19,prose,Hebrew
1,Genesis,40,prose,20,prose,Hebrew
1,Genesis,40,prose,21,prose,Hebrew
1,Genesis,40,prose,22,prose,Hebrew
1,Genesis,40,prose,23,prose,Hebrew
1,Genesis,41,prose,1,prose,Hebrew
1,Genesis,41,prose,2,prose,Hebrew
1,Genesis,41,prose,3,prose,Hebrew
1,Genesis,41,prose,4,prose,Hebrew
1,Genesis,41,prose,5,prose,Hebrew
1,Genesis,41,prose,6,prose,Hebrew
1,Genesis,41,prose,7,prose,Hebrew
1,Genesis,41,prose,8,prose,Hebrew
1,Genesis,41,prose,9,prose,Hebrew
1,Genesis,41,prose,10,prose,Hebrew
1,Genesis,41,prose,11,prose,Hebrew
